,X,Y,Z
0,0.22245374313383665,0.009301104787391306,-0.08806996901055134
1,0.23106223868713124,0.19749620970606818,0.3519794903510138
2,0.4251132052441195,0.43339844623423646,0.7164044674076037
3,0.5130500437331474,0.5630220484408829,1.1545258116822794
4,0.53056878030315,0.6492718070181931,1.7425514750708568
5,0.6514624423083166,0.773150789268792,1.8630658036996406
6,0.6493235863391768,0.8705885420549299,1.9477525069872634
7,0.607600323431975,0.9350598368658192,1.996542820926285
8,0.5929700919556326,0.97102309597027,1.99533309683144
9,0.5818776433328524,0.9964568282023096,1.9841231909260373
10,0.6181831284021286,1.0008261711810091,2.045160416116532
11,0.6224123720779418,0.9709612620183681,2.0658758076931036
12,0.6456275546587769,0.9805162537295364,2.01752864989108
13,0.5836793125242253,1.0326182594416582,1.980624102736411
14,0.546756199257726,1.0455614045235064,1.9262096379301414
15,0.5163727641135921,1.0359550655423073,1.9002727981901613
16,0.4775958444060588,1.031410054349296,1.8836351503868856
17,0.4438987969868181,1.0640780436734532,1.8129657902863303
18,0.4105205504425089,1.069850631627225,1.7426297004249747
19,0.38491158294477346,1.0400075605305048,1.7304182541370234
20,0.29690980771757486,1.0409537537443334,1.6201408450795758
21,0.2515490342158325,1.0641399202153294,1.6268063697214799
22,0.2231350876169634,1.0828923928557086,1.5203121713631258
23,0.18675457063828377,1.0872229254176335,1.5389451663111553
24,0.17607995075991204,1.0677352881834934,1.5174204561408424
25,0.13659219344485432,1.0781354036589101,1.4428615651222032
26,0.12243360160771094,1.0841366602140137,1.3416084106398372
27,0.017032623015624984,1.0639807202346694,1.1955690466896485
28,-0.06537553473549855,1.0832894948422203,1.1011777635929823
29,-0.0957192959856228,1.067855523465664,0.9256413166775692
30,-0.18123788440898628,1.093079002481639,0.8114497347000578
31,-0.20480936449240533,1.1149558043113112,0.745083086440535
32,-0.19557946613828975,1.12170552713243,0.7227561756185271
33,-0.19032004299732452,1.1163422579457296,0.6915383165081164
34,-0.17716588562815266,1.1129373684992154,0.686642155104499
35,-0.19743954774538813,1.10633031656605,0.5165292769923335
36,-0.24347739153270737,1.150692117538787,0.39392514072956125
37,-0.27377030656130946,1.1212712464938364,0.2927240207386776
38,-0.28812506655743747,1.1378550570727486,0.14897149335128165
39,-0.2661902671411853,1.1319504870994654,0.06975193435001231
40,-0.29957284726363304,1.1334864296021765,-0.03030210003295484
41,-0.3043243114488976,1.144804536826449,-0.1333208982011605
42,-0.33154350302737357,1.1564230042552592,-0.2015870491608952
43,-0.3449949738872901,1.1118511659871066,-0.6853247549311766
44,-0.5181340050753671,0.8814522363110421,-0.8908805030263661
45,-0.26706113030682693,0.9111227441750123,-0.9144562409615159
46,-0.2025509826221907,0.9795998874429248,-0.6505402163107299
47,-0.3095301399791336,1.2171132589308784,-0.3083380890346155
48,-0.268510146883355,1.2068781715526604,-0.214216540458182
49,-0.2951396307416184,1.2394247892098513,-0.0672641713783504
50,-0.3013642100379438,1.1806713545509424,0.09301582577345424
51,-0.4192434282473617,0.8486992268691468,-0.016548826872886793
52,-0.3278619137947558,0.9019359236589173,0.1749423452119743
53,-0.25407522656573434,1.0306618963813934,0.1994080879459632
54,-0.33526946121521506,1.024046748084766,0.1518281659465781
55,-0.7360458775966938,0.4811108611084375,-0.3431059671428461
56,-0.6710134427656573,0.4430825318619015,-0.40432406051739556
57,-0.7447645320721776,0.2052338155421586,-0.36756508899152335
58,-0.3465933578469535,0.4803568701386109,-0.045494132123824214
59,-0.6644657468958383,0.2250696850591401,-0.18745215750347205
60,-0.42724870360764916,0.4921136390029505,-0.07740188338542071
61,-0.27360469961176026,0.6442670085613478,0.09861470746317937
62,-0.17222404180846687,0.7891137345144031,0.262040825581034
63,-0.19100278052930775,0.796388992183476,0.28423606135331264
64,-0.2969930784555583,0.8713570448654027,0.1717305001061467
65,-0.3588642773897898,0.9081592073128152,0.09830868421769046
66,-0.610133716994281,0.4050255895740495,-0.156645355872853
67,-0.7784134428862185,0.015534587118083714,-0.02375988526017848
68,-0.8787605906709265,-0.26666060377567613,0.012093044182935444
69,-0.9518658563170067,-0.3701307446324154,0.02894201909792531
70,-0.9900503346479692,-0.4288298169725528,0.08530445862614851
71,-1.0008697359501988,-0.36874349682655877,-0.05457000013000396
72,-0.9103948104071035,-0.3508807754116644,-0.02660519852091983
73,-0.8706007830367832,-0.4129757402846892,0.017245403809219167
74,-0.5347317071421176,0.1786139408089045,0.2939622287334771
75,-0.7200103172691467,0.021277170069168343,-0.050467370046399965
76,-0.4333228944940526,0.4212061439017619,0.015190163317056174
77,-0.6423642639838174,0.16950042549983513,-0.2728770208109443
78,-0.7226087895244988,-0.1529998315525021,-0.3185868829053781
79,-0.7451140058269863,-0.41457750334435645,-0.2752388542055658
80,-0.823575273738299,-0.5026575091783991,-0.13562145287987082
81,-0.8224407919102509,-0.47810535378635577,-0.23879886073680942
82,-0.7970057860712971,-0.3059885628968361,-0.4099274994016576
83,-0.795298960990619,-0.18689413019455214,-0.47771141371672254
84,-0.7271010278187223,0.00077677691789342,-0.6241524343893606
85,-0.6725555263738452,0.08567456380981371,-0.699757953504029
86,-0.6452314416018562,0.07729215640515118,-0.6936500308796876
87,-0.662161839753133,-0.024600420617587423,-0.6073060739667582
88,-0.6856366835181246,-0.13008423657175205,-0.5726445021729442
89,-0.7511448612299256,-0.30214790967254607,-0.38083932164148265
90,-0.8724635479441739,-0.5793571820239151,-0.2077805375765873
91,-1.0615382974500247,-0.7194365952020071,-0.11176359455540998
92,-1.0881690253331369,-0.7492209795300101,-0.035164486794825596
93,-1.1005745655592085,-0.6607100416683881,-0.059507856293387375
94,-0.9626395386357786,-0.42502191985741744,-0.2951807886160468
95,-0.8763925353568804,-0.2120348474682481,-0.38289088935738
96,-0.7957897496895849,0.08172926966185212,-0.6570374026512913
97,-0.7372692440529617,0.18607932495320323,-0.7899545218662277
98,-0.4242702996221239,0.5737246888004235,-0.9951520638070145
99,-0.1584851510917114,0.7721071912658559,-1.0305601600401078
100,0.14679674805902196,0.6415934969106801,-1.026711528324103
101,0.4810952091940063,0.5276010181093705,-0.8998000753267393
102,0.6211848458234709,0.47840000347220263,-0.668682322511935
103,0.7661523128555495,0.3632525178891688,-0.6026989901658591
104,0.2105831784604286,0.1369921944712983,-0.5489098320031679
105,0.03768924171102842,0.10895514550462652,-0.6823576963686612
106,0.0654349675196242,0.4639678376921849,-0.88501286202786
107,-0.26549475272842726,0.40913726411666845,-0.8947731153840076
108,-0.2923078718092154,0.4372729297795569,-1.0145223957548548
109,-0.04063583617276647,0.7653965609357736,-1.1476217292753903
110,-0.2829579822899998,0.7088631357239029,-1.283065103480821
111,-0.14374874959289835,0.9269134370881355,-1.2841127925988458
112,0.23171991640020792,0.7594961781485544,-1.047816647934935
113,0.762492142847428,0.5299171693385176,-0.9326037501708873
114,1.1959719458959108,0.3101069462317787,-0.6068789143237454
115,1.511108448836348,0.11322142963635994,-0.45540300730567096
116,1.5013265017660637,-0.014443874785114403,-0.3555498432074417
117,1.5353908340608236,-0.04550469236351019,-0.36721265204764547
118,1.5535621006490192,-0.2874774268813798,-0.31382558834143687
119,1.6849220042524282,-0.3794829430521496,-0.2037169950831284
120,1.6559642251918802,-0.385126778694341,-0.16547628609879642
121,1.5607559081046543,-0.3074757296300537,-0.2065791870761371
122,1.3640354827869876,-0.20352895682960911,-0.1814510981248081
123,1.0683631854706368,-0.041074195136752326,-0.3215845448059523
124,0.6718791258940907,0.16556061617560744,-0.4543973771526499
125,0.5277964620164767,0.34867621010052885,-0.5624026563652214
126,0.5345018365895242,0.304166907860341,-0.5807113897236154
127,0.5502387280695155,0.300621321073592,-0.5641651005892966
128,0.6075548256073,0.24283445764581177,-0.5157616549511123
129,0.7346766213523377,0.009263259018587294,-0.49573797383689294
130,0.9009355805445812,-0.04434478624952883,-0.382765891368366
131,0.9762455578062352,-0.10504192619256744,-0.34518700845159694
132,1.0623309334087039,-0.21182885622474798,-0.29033849244167903
133,1.1584574732497783,-0.3940490680832748,-0.23554259596850902
134,1.4721278605299948,-0.5695240657456199,-0.1823401885044676
135,1.7414224042313624,-0.7035820996184846,-0.07646405355744024
136,1.8427691310687047,-0.9248204481232914,0.07373876740055942
137,1.9251883733593862,-1.0510784396011286,0.11796171004225708
138,1.977278448278422,-1.1165435602256717,0.13569553291546074
139,1.969081687155527,-1.1213252107731149,0.13188311130990346
140,1.955256943311347,-1.1912798809290115,0.1015504334393364
141,1.9295472839944658,-1.14759052823309,0.08661710936415026
142,1.9211511916127904,-1.152922164342378,0.06504713952027136
143,1.9220574861403077,-1.1708733525740467,0.08525782275508635
144,1.9807561854015008,-1.211189190250823,0.10309778939794687
145,1.9764600825208645,-1.198523728269602,0.09174629091827886
146,1.934326876837818,-1.154868066993806,0.06760569699747951
147,1.8754009189590646,-1.1628335701531984,0.05468222059707329
148,1.922864614664874,-1.1687104429405988,0.05967604070098677
149,1.9369161733931521,-1.1651834682053228,0.05448951222696543
150,1.9934756487559022,-1.21742921726079,0.07835532687339719
151,2.0195600668438725,-1.219652457313989,0.09186629303601765
152,1.992681033164199,-1.2003282698571547,0.06935498191097911
153,1.9836468576800264,-1.2133279287792238,0.06813994045959977
154,1.9988395203787437,-1.1828607431100917,0.059098443484345016
155,1.9523822239052557,-1.148334418603804,0.04178086728355433
156,1.9015082434774278,-1.115363395966426,0.028882596320248696
157,1.8316228656110884,-0.9898937819250587,-0.02032646011316438
158,1.682197843506733,-0.9054719923610219,-0.020864416532229296
159,1.5898722008514605,-0.8054606113236219,-0.09747200137116603
160,1.494470813139021,-0.7086766282142558,-0.14086444762264483
161,1.5315832421475117,-0.7469843648963924,-0.14058887522306357
162,1.748468061631119,-0.9291661563623854,-0.06863781248191447
163,1.9092581994108186,-1.0210903154602056,0.05663853783419796
164,1.8612684199241074,-0.9854751502340042,-0.00374321250315773
165,1.8418581342563065,-0.9764055863322911,0.036978235528415365
166,1.8152349849783036,-0.9516594272681546,0.00750010348693429
167,1.7178641272140942,-0.8855021210584644,-0.044762350006613334
168,1.598914931643913,-0.7839965510036568,-0.09546455647577903
169,1.4555707556024213,-0.6912353225049833,-0.17773888326320697
170,1.4239008150563304,-0.6798693122200602,-0.1690463235942073
171,1.4167677298172745,-0.6404189442351389,-0.16950104293291254
172,1.4039935100123688,-0.5860890435712308,-0.20653952827249586
173,1.330544532828684,-0.4887340372887798,-0.22089040240538374
174,1.1373685184498838,-0.32652403519067325,-0.29858627317195763
175,1.0053460705825263,-0.26578194108327646,-0.358461947424149
176,0.9158690920591988,-0.22252660484971287,-0.3757137137270645
177,0.9509736817606514,-0.1893427080346097,-0.4091999994597514
178,0.9558153693102718,-0.15487209202755822,-0.42692949286324094
179,0.9250381236023882,-0.09993374052935072,-0.44072179119023364
180,0.8744443670563268,-0.0713077963195244,-0.46102880147290376
181,0.7514523266211411,-0.011232580689247455,-0.5346555755916795
182,0.6580371998550355,0.09271859169671412,-0.5609564639393091
183,0.1793528428102086,-0.00959408891463934,-0.7577926490559859
184,0.16988019827691014,0.5165569883771796,-0.914997360104867
185,0.052069157779508046,0.5968214997553798,-0.9061069743638713
186,-0.09305320047234854,0.43499294474143535,-0.8675833643717903
187,0.0740962084959157,0.6214950298658524,-0.9617961348724514
188,-0.14714456712646432,0.43522095862772603,-0.8140384764241805
189,-0.28650788275244965,0.2546131689994723,-0.8747985088309225
190,-0.4645769348405875,0.09733119224762886,-0.7769400096663714
191,-0.4732577999777075,-0.02148591959099456,-0.6537785877706863
192,-0.5105413557221035,-0.07740376172689836,-0.6433816714992262
193,-0.6086502580584736,-0.29084069849885374,-0.43449080105680454
194,-0.6783346610199257,-0.5183137640115077,-0.3076078033956425
195,-0.7837144965915082,-0.6533697431551183,-0.20347956320550786
196,-0.8143430725387699,-0.760166917137692,-0.07173660187282581
197,-0.923544182165858,-0.9248425903419604,0.1107442450731596
198,-0.9117501255393773,-1.0025837329535026,0.16714164711453636
199,-1.0350029029292933,-1.1854617906673242,0.2941480151503576
200,-1.0838512481041174,-1.2553477611141037,0.4531890504260571
201,-1.1510823856126633,-1.290730032827656,0.5281693258852135
202,-1.17143958174056,-1.3085007454174045,0.5560242911059787
203,-1.178103548681849,-1.120479958862832,0.4883340899758214
204,-1.1172100513393552,-0.8954615922512401,0.4532233628080174
205,-1.1254531431391661,-0.9859580266482293,0.2756808323609622
206,-1.117824448127887,-1.0093884512789841,0.34718895782600917
207,-1.1575052476321923,-1.1350723296559126,0.42049994876594904
208,-1.154606810211964,-1.1414584281423261,0.41930807428961764
209,-1.1503482631135775,-1.2052137040031505,0.48466615549835096
210,-1.175791658930782,-1.257783869998037,0.5905997650989361
211,-1.1940173354270873,-1.322163774075518,0.658841158042863
212,-1.2222364319968941,-1.3582896939969997,0.6421049399924492
213,-1.2205481390105921,-1.3140057402066543,0.620240167545609
214,-1.222377433103232,-1.2928347189267715,0.6070266414913879
215,-1.226350774011813,-1.2538352372936923,0.5813388125430758
216,-1.214725520162481,-1.1589611695223982,0.48467742513383893
217,-1.1874451972214306,-1.015341540499673,0.3979512391138081
218,-1.1539913203301253,-0.9929719666503815,0.3906816050667731
219,-1.1628296059221352,-1.0100105189239383,0.3656783724574625
220,-1.1634739784967043,-1.068548471714852,0.3992523444885767
221,-1.1555837005101193,-1.128545435452184,0.4430555305382597
222,-1.1417746842022765,-1.084418062967644,0.4056043904242814
223,-1.1654039282684816,-0.9880787682198536,0.30546914681030896
224,-1.1478920387395732,-0.9023439474413746,0.25180232198962926
225,-1.168319771654204,-0.8372067400811584,0.21970018166043787
226,-1.1217957216046561,-0.9159328786228434,0.20765490615852336
227,-1.1231271241132212,-0.9249293698093927,0.21597710927323902
228,-1.1181999665411597,-0.9843415662290842,0.31908991673809795
229,-1.149073979345914,-1.1296611393603007,0.41710633371454103
230,-1.1681584746480616,-1.1358287136067187,0.44856699243323467
231,-1.173483033093096,-1.174438650015025,0.5039836797612877
232,-1.198042721054898,-1.1508849534553995,0.4907558367940203
233,-1.1894279632570959,-1.1056818962092465,0.45828094570056427
234,-1.1771967272976174,-1.065264774540756,0.4376496773412516
235,-1.1744434560990726,-1.1446106813589163,0.47048297676708883
236,-1.184235230665362,-1.1879369417842045,0.5035171468064598
237,-1.188588329693412,-1.1798505212193462,0.5084048734464857
238,-1.1963536240157646,-1.1084211417689627,0.47516574261421834
239,-1.1763278186374184,-0.9605968398896634,0.361590048059891
240,-1.1429629014113474,-0.9165779186251553,0.3035378210085336
241,-1.1415441877952452,-0.8750812708837428,0.27334312294833757
242,-1.1333624841997383,-0.8595681671436949,0.25730663538943177
243,-1.1299220317821184,-0.7861905785706387,0.2018828136084709
244,-1.1168797538299835,-0.6341972299441224,0.09426167884824241
245,-1.043979228988113,-0.5863642520527237,0.03507174402959461
246,-1.0150274540696291,-0.5406849996786955,-0.03805043748970886
247,-0.9943845824880373,-0.7012591106023552,0.057778533573558194
248,-1.0794789607063542,-0.7662660270914071,0.1337876172515967
249,-1.0499049546564436,-0.8626976137041522,0.1472940639761754
250,-1.0742168402219818,-0.7444961788950328,0.07779465670572804
251,-1.0521955377179977,-0.6077643647006138,-0.019993003406108472
252,-0.9489303642919193,-0.4568002583234108,-0.08534368608953181
253,-1.0198482105681659,-0.34989152990552586,-0.25853113413167067
254,-0.9235064947367604,-0.3142179924056321,-0.30691646743986484
255,-0.9771957466951254,-0.3491861817868295,-0.30219500211974337
256,-0.9922322937872934,-0.3512978233708197,-0.3017802468179235
257,-0.971957093418575,-0.24314316297786281,-0.4303000677664811
258,-0.9104942038887106,0.01841351006333617,-0.5518147968218791
259,-0.7488409324820811,0.5051133378591364,-0.6490101033900896
260,-0.3512695006300681,0.7021596029095587,-0.9389978494327654
261,-0.5201185366910821,0.343245057520493,-0.9551025031871931
262,-0.5042960449861362,0.1780711749114453,-0.864988060140255
263,-0.46926486486743874,-0.21320375453592327,-0.5432073242661338
264,-0.48302078529906495,-0.307753005828554,-0.40751678892808746
265,-0.5996795764100733,-0.21010204814856076,-0.4274002650333788
266,-0.6688174763198618,0.0472767615465125,-0.6927233957770542
267,-0.08303095080317766,0.34944034935364743,-0.6863965165115087
268,-0.1294791475071299,0.3045199226031058,-0.7478300406818637
269,-0.19453683386857304,0.3709568651048134,-0.9277485538472777
270,0.01509089710341051,0.6367095831802639,-0.6387675094739985
271,0.16194607806025516,1.0690286228772647,-0.40819438029026395
272,0.09537629840667058,1.1568542954961676,-0.3108469810039062
273,0.05771892532259968,1.2321769290551552,-0.14349264929032612
274,0.055693830998610576,1.2618786424407502,-0.002220312994745352
275,0.07206896553610107,1.2862900109518938,0.22322993032107935
276,0.09556236936418026,1.3006551258433432,0.3241269785764079
277,0.10492159239313618,1.327152602867589,0.3848299562346925
278,0.0740168301525127,1.3262421896928047,0.39265529608707456
279,-0.008431883624139394,1.3216396578980152,0.2688447565907647
280,-0.0898523036186682,1.3444221465426962,0.14746460126771885
281,-0.15594597649307315,1.3738662368464616,-0.025632409607097797
282,-0.45824965623242475,1.0312963412516623,-0.5628666563469805
283,-0.2845353869575774,1.142528292152987,-0.8450408671096248
284,-0.05340089821559239,1.210602663405058,-0.6708873007015964
285,0.054646148114010216,1.2453412061284028,-0.7988426642994207
286,0.07793221770639244,1.256788502781904,-0.4953487894743522
287,0.03429164062608217,1.183766199995116,-0.6372240449691601
288,0.06440378092019698,1.1570414851361068,-0.7362003925107207
289,0.10143887881413516,1.109632326722201,-0.7372368538752662
290,0.12163348784566771,1.099384571520106,-0.7520903534954233
291,0.07470235171573218,1.0875459790657034,-0.7499345279106854
292,0.05964444385267729,1.0764063250434848,-0.795897961213733
293,0.03824765788734034,1.0150120717759046,-0.7976467476760518
294,0.030491127157054123,0.9998550437215197,-0.8223657823323968
295,0.0205206267758751,0.985404160138673,-0.836547492731457
296,0.025411106309757722,0.9536969807631809,-0.8506882731311055
297,0.019162818210290575,0.9235375806582626,-0.8671754669058848
298,0.005117544928845463,0.9129394999777386,-0.886392006543251
299,0.0022264129567524374,0.8695366157113642,-0.8946029258279437
